Index,AI0(V)
1660,-0.12585
1661,-0.12509
1662,-0.12326
1663,-0.13556
1664,-0.12875
1665,-0.12686
1666,-0.12648
1667,-0.12806
1668,-0.12446
1669,-0.12099
1670,-0.1261
1671,-0.12522
1672,-0.12503
1673,-0.12957
1674,-0.12736
1675,-0.12395
1676,-0.12206
1677,-0.12717
1678,-0.12812
1679,-0.12541
1680,-0.12238
1681,-0.12787
1682,-0.12824
1683,-0.12982
1684,-0.12629
1685,-0.12578
1686,-0.13064
1687,-0.12654
1688,-0.12276
1689,-0.12604
1690,-0.12616
1691,-0.12749
1692,-0.12402
1693,-0.12667
1694,-0.12951
1695,-0.12566
1696,-0.12963
1697,-0.12761
1698,-0.12194
1699,-0.12566
1700,-0.12484
1701,-0.12578
1702,-0.12358
1703,-0.12339
1704,-0.12616
1705,-0.122
1706,-0.12547
1707,-0.12824
1708,-0.12623
1709,-0.12673
1710,-0.12597
1711,-0.12433
1712,-0.12717
1713,-0.12414
1714,-0.12585
1715,-0.13039
1716,-0.12894
1717,-0.12219
1718,-0.12843
1719,-0.12433
1720,-0.12642
1721,-0.13039
1722,-0.12515
1723,-0.12755
1724,-0.1285
1725,-0.12824
1726,-0.12351
1727,-0.12616
1728,-0.12061
1729,-0.12742
1730,-0.12736
1731,-0.13001
1732,-0.12698
1733,-0.12635
1734,-0.12578
1735,-0.12364
1736,-0.11866
1737,-0.12642
1738,-0.12831
1739,-0.122
1740,-0.12295
1741,-0.1273
1742,-0.12667
1743,-0.12869
1744,-0.12616
1745,-0.1266
1746,-0.1256
1747,-0.13014
1748,-0.12686
1749,-0.12774
1750,-0.1237
1751,-0.12534
1752,-0.11884
1753,-0.1225
1754,-0.1249
1755,-0.13039
1756,-0.1256
1757,-0.12648
1758,-0.12875
1759,-0.12358
1760,-0.12484
1761,-0.12774
1762,-0.12913
1763,-0.12459
1764,-0.12206
1765,-0.12194
1766,-0.12471
1767,-0.12427
1768,-0.12036
1769,-0.129
1770,-0.13228
1771,-0.1266
1772,-0.12528
1773,-0.12402
1774,-0.12812
1775,-0.1256
1776,-0.12181
1777,-0.1273
1778,-0.12831
1779,-0.12402
1780,-0.1208
1781,-0.12799
1782,-0.12869
1783,-0.12263
1784,-0.12881
1785,-0.12446
1786,-0.12339
1787,-0.12957
1788,-0.12528
1789,-0.12705
1790,-0.12976
1791,-0.12547
1792,-0.12572
1793,-0.12686
1794,-0.13058
1795,-0.12553
1796,-0.11985
1797,-0.12698
1798,-0.12515
1799,-0.12345
1800,-0.12496
1801,-0.12824
1802,-0.12534
1803,-0.12824
1804,-0.12377
1805,-0.12553
1806,-0.12667
1807,-0.12642
1808,-0.12604
1809,-0.13064
1810,-0.1266
1811,-0.12244
1812,-0.12269
1813,-0.1249
1814,-0.12793
1815,-0.12862
1816,-0.12408
1817,-0.1256
1818,-0.12768
1819,-0.12818
1820,-0.12976
1821,-0.12478
1822,-0.12553
1823,-0.12692
1824,-0.12824
1825,-0.12623
1826,-0.12768
1827,-0.12894
1828,-0.1256
1829,-0.12667
1830,-0.12907
1831,-0.12755
1832,-0.1273
1833,-0.12105
1834,-0.13058
1835,-0.12604
1836,-0.12433
1837,-0.1225
1838,-0.1232
1839,-0.12414
1840,-0.12742
1841,-0.12421
1842,-0.12635
1843,-0.13001
1844,-0.12036
1845,-0.1237
1846,-0.12749
1847,-0.12547
1848,-0.12938
1849,-0.12585
1850,-0.12673
1851,-0.12673
1852,-0.12881
1853,-0.12578
1854,-0.12629
1855,-0.1244
1856,-0.12623
1857,-0.1249
1858,-0.12414
1859,-0.1232
1860,-0.12377
1861,-0.12452
1862,-0.12143
1863,-0.12263
1864,-0.12806
1865,-0.12572
1866,-0.12585
1867,-0.12427
1868,-0.12667
1869,-0.12604
1870,-0.12427
1871,-0.1261
1872,-0.12541
1873,-0.12648
1874,-0.12194
1875,-0.12768
1876,-0.12433
1877,-0.12932
1878,-0.12446
1879,-0.12528
1880,-0.1285
1881,-0.12673
1882,-0.12907
1883,-0.12471
1884,-0.12705
1885,-0.12187
1886,-0.12313
1887,-0.12692
1888,-0.12566
1889,-0.12944
1890,-0.12995
1891,-0.1273
1892,-0.12673
1893,-0.12181
1894,-0.12585
1895,-0.12433
1896,-0.12578
1897,-0.12541
1898,-0.12642
1899,-0.12402
1900,-0.12667
1901,-0.12749
1902,-0.12667
1903,-0.12269
1904,-0.12307
1905,-0.12541
1906,-0.12326
1907,-0.12572
1908,-0.12295
1909,-0.12528
1910,-0.12446
1911,-0.12446
1912,-0.12307
1913,-0.1237
1914,-0.12414
1915,-0.12515
1916,-0.12572
1917,-0.12768
1918,-0.12976
1919,-0.12547
1920,-0.13209
1921,-0.12295
1922,-0.12478
1923,-0.1225
1924,-0.13216
1925,-0.12976
1926,-0.12881
1927,-0.12875
1928,-0.12711
1929,-0.12831
1930,-0.1302
1931,-0.12528
1932,-0.12515
1933,-0.12358
1934,-0.12711
1935,-0.12654
1936,-0.12787
1937,-0.12768
1938,-0.12257
1939,-0.13178
1940,-0.12875
1941,-0.1237
1942,-0.12686
1943,-0.12635
1944,-0.12427
1945,-0.12812
1946,-0.12503
1947,-0.12793
1948,-0.12194
1949,-0.12812
1950,-0.12528
1951,-0.13153
1952,-0.1225
1953,-0.12465
1954,-0.12635
1955,-0.12257
1956,-0.12478
1957,-0.12925
1958,-0.1261
1959,-0.12616
1960,-0.12963
1961,-0.12862
1962,-0.1249
1963,-0.12736
1964,-0.12654
1965,-0.12875
1966,-0.12553
1967,-0.11954
1968,-0.122
1969,-0.1261
1970,-0.12982
1971,-0.12414
1972,-0.12307
1973,-0.12389
1974,-0.12907
1975,-0.12282
1976,-0.12711
1977,-0.12408
1978,-0.12351
1979,-0.12364
1980,-0.12989
1981,-0.1249
1982,-0.12995
1983,-0.12358
1984,-0.12597
1985,-0.12528
1986,-0.13209
1987,-0.1244
1988,-0.12774
1989,-0.12787
1990,-0.12831
1991,-0.12686
1992,-0.12332
1993,-0.12295
1994,-0.12225
1995,-0.12452
1996,-0.12686
1997,-0.12742
1998,-0.12686
1999,-0.12888
2000,-0.12553
2001,-0.12515
2002,-0.12112
2003,-0.12351
2004,-0.1266
2005,-0.1278
2006,-0.12452
2007,-0.12913
2008,-0.1237
2009,-0.1261
2010,-0.12742
2011,-0.12799
2012,-0.12736
2013,-0.1261
2014,-0.12597
2015,-0.12339
2016,-0.12213
2017,-0.1302
2018,-0.12496
2019,-0.12427
2020,-0.1203
2021,-0.1261
2022,-0.12925
2023,-0.1261
2024,-0.1285
2025,-0.12471
2026,-0.12074
2027,-0.12623
2028,-0.12667
2029,-0.12515
2030,-0.12831
2031,-0.12522
2032,-0.12742
2033,-0.1256
2034,-0.12597
2035,-0.13222
2036,-0.12421
2037,-0.12799
2038,-0.13077
2039,-0.12124
2040,-0.12616
2041,-0.13134
2042,-0.12925
2043,-0.12206
2044,-0.13235
2045,-0.11777
2046,-0.12004
2047,-0.12881
2048,-0.12484
2049,-0.12263
2050,-0.12843
2051,-0.12339
2052,-0.12698
2053,-0.12288
2054,-0.12446
2055,-0.12496
2056,-0.12616
2057,-0.12642
2058,-0.12597
2059,-0.12522
2060,-0.12534
2061,-0.12692
2062,-0.12358
2063,-0.12553
2064,-0.1249
2065,-0.12698
2066,-0.12213
2067,-0.12553
2068,-0.12414
2069,-0.12635
2070,-0.1261
2071,-0.12824
2072,-0.12452
2073,-0.12862
2074,-0.12408
2075,-0.12869
2076,-0.13203
2077,-0.12793
2078,-0.12515
2079,-0.12263
2080,-0.12389
2081,-0.12225
2082,-0.11796
2083,-0.12774
2084,-0.12793
2085,-0.12408
2086,-0.12692
2087,-0.12629
2088,-0.12755
2089,-0.12907
2090,-0.12724
2091,-0.12585
2092,-0.12919
2093,-0.12187
2094,-0.13304
2095,-0.12736
2096,-0.12566
2097,-0.13115
2098,-0.12534
2099,-0.12433
2100,-0.12395
2101,-0.12957
2102,-0.12812
2103,-0.12541
2104,-0.12572
2105,-0.12515
2106,-0.12717
2107,-0.1256
2108,-0.12749
2109,-0.12383
2110,-0.13001
2111,-0.12484
2112,-0.12528
2113,-0.13026
2114,-0.12156
2115,-0.12692
2116,-0.1232
2117,-0.12616
2118,-0.12307
2119,-0.12515
2120,-0.12642
2121,-0.12925
2122,-0.12925
2123,-0.1297
2124,-0.12824
2125,-0.12692
2126,-0.12793
2127,-0.1266
2128,-0.12768
2129,-0.12383
2130,-0.12478
2131,-0.12831
2132,-0.12566
2133,-0.12553
2134,-0.1237
2135,-0.12408
2136,-0.12515
2137,-0.1297
2138,-0.12667
2139,-0.12673
2140,-0.13134
2141,-0.12888
2142,-0.12793
2143,-0.12339
2144,-0.12471
2145,-0.12307
2146,-0.12976
2147,-0.13083
2148,-0.12578
2149,-0.12717
2150,-0.12761
2151,-0.1225
2152,-0.12667
2153,-0.13077
2154,-0.12888
2155,-0.1244
2156,-0.12345
2157,-0.13241
2158,-0.12534
2159,-0.12742
2160,-0.12446
2161,-0.12269
2162,-0.12402
2163,-0.12724
2164,-0.12976
2165,-0.12446
2166,-0.12553
2167,-0.12597
2168,-0.12642
2169,-0.12654
2170,-0.12288
2171,-0.12414
2172,-0.12736
2173,-0.12711
2174,-0.1237
2175,-0.12742
2176,-0.12389
2177,-0.1273
2178,-0.12231
2179,-0.12824
2180,-0.12755
2181,-0.12042
2182,-0.12181
2183,-0.1256
2184,-0.12623
2185,-0.12862
2186,-0.13089
2187,-0.12553
2188,-0.12831
2189,-0.12761
2190,-0.12522
2191,-0.12496
2192,-0.12686
2193,-0.12736
2194,-0.12907
2195,-0.13235
2196,-0.12629
2197,-0.12774
2198,-0.12553
2199,-0.12774
2200,-0.12591
2201,-0.12421
2202,-0.12761
2203,-0.1266
2204,-0.12572
2205,-0.12673
2206,-0.12913
2207,-0.12963
2208,-0.12553
2209,-0.12894
2210,-0.12086
2211,-0.12925
2212,-0.12824
2213,-0.12654
2214,-0.12976
2215,-0.12383
2216,-0.12553
2217,-0.13033
2218,-0.1237
2219,-0.12459
2220,-0.12263
2221,-0.12881
2222,-0.12017
2223,-0.12604
2224,-0.12566
2225,-0.12616
2226,-0.12667
2227,-0.12755
2228,-0.12496
2229,-0.1261
2230,-0.1261
2231,-0.12269
2232,-0.12679
2233,-0.1273
2234,-0.13279
2235,-0.12219
2236,-0.12478
2237,-0.12112
2238,-0.12446
2239,-0.12332
2240,-0.12724
2241,-0.12206
2242,-0.12982
2243,-0.12692
2244,-0.12913
2245,-0.12976
2246,-0.12925
2247,-0.12496
2248,-0.12414
2249,-0.12705
2250,-0.12806
2251,-0.12408
2252,-0.12433
2253,-0.12522
2254,-0.12818
2255,-0.12313
2256,-0.12604
2257,-0.12572
2258,-0.13184
2259,-0.12591
2260,-0.11935
2261,-0.12875
2262,-0.12894
2263,-0.12686
2264,-0.13001
2265,-0.12566
2266,-0.1256
2267,-0.12534
2268,-0.12395
2269,-0.12572
2270,-0.12698
2271,-0.12629
2272,-0.12654
2273,-0.12667
2274,-0.1273
2275,-0.12761
2276,-0.12534
2277,-0.12944
2278,-0.12484
2279,-0.12301
2280,-0.12541
2281,-0.1273
2282,-0.12648
2283,-0.1237
2284,-0.12824
2285,-0.12446
2286,-0.12913
2287,-0.12597
2288,-0.12742
2289,-0.12824
2290,-0.12364
2291,-0.12541
2292,-0.12951
2293,-0.13279
2294,-0.12749
2295,-0.12414
2296,-0.1266
2297,-0.12168
2298,-0.12339
2299,-0.13222
2300,-0.13272
2301,-0.12907
2302,-0.12976
2303,-0.1237
2304,-0.1249
2305,-0.12389
2306,-0.12515
2307,-0.12402
2308,-0.12547
2309,-0.12648
2310,-0.129
2311,-0.12572
2312,-0.12736
2313,-0.1225
2314,-0.12585
2315,-0.12547
2316,-0.12433
2317,-0.12742
2318,-0.12572
2319,-0.12869
2320,-0.12257
2321,-0.13001
2322,-0.1278
2323,-0.13216
2324,-0.12515
2325,-0.12925
2326,-0.12496
2327,-0.12799
2328,-0.13014
2329,-0.12673
2330,-0.12698
2331,-0.12004
2332,-0.12295
2333,-0.12358
2334,-0.1225
2335,-0.12459
2336,-0.12509
2337,-0.1285
2338,-0.12238
2339,-0.12238
2340,-0.12679
2341,-0.11821
2342,-0.1244
2343,-0.12831
2344,-0.12686
2345,-0.12478
2346,-0.12553
2347,-0.12818
2348,-0.12578
2349,-0.12244
2350,-0.12452
2351,-0.12541
2352,-0.12566
2353,-0.1237
2354,-0.12326
2355,-0.12692
2356,-0.12295
2357,-0.12686
2358,-0.12219
2359,-0.12332
2360,-0.12673
2361,-0.12856
2362,-0.12496
2363,-0.12503
2364,-0.13052
2365,-0.12389
2366,-0.12288
2367,-0.12768
2368,-0.12692
2369,-0.12295
2370,-0.12515
2371,-0.12427
2372,-0.12339
2373,-0.12755
2374,-0.12604
2375,-0.12711
2376,-0.13045
2377,-0.13216
2378,-0.12888
2379,-0.12452
2380,-0.1244
2381,-0.12749
2382,-0.12339
2383,-0.12818
2384,-0.12597
2385,-0.12585
2386,-0.12534
2387,-0.12623
2388,-0.12907
2389,-0.12623
2390,-0.1297
2391,-0.12503
2392,-0.12534
2393,-0.12572
2394,-0.12755
2395,-0.12471
2396,-0.12269
2397,-0.12824
2398,-0.12629
2399,-0.12433
2400,-0.12446
2401,-0.12888
2402,-0.12459
2403,-0.12585
2404,-0.12875
2405,-0.12099
2406,-0.12616
2407,-0.12925
2408,-0.12749
2409,-0.12869
2410,-0.13014
2411,-0.12648
2412,-0.12585
2413,-0.12478
2414,-0.122
2415,-0.12623
2416,-0.1225
2417,-0.12427
2418,-0.12755
2419,-0.12402
2420,-0.12591
2421,-0.12339
2422,-0.1278
2423,-0.12963
2424,-0.1285
2425,-0.12452
2426,-0.1273
2427,-0.12761
2428,-0.12168
2429,-0.129
2430,-0.12869
2431,-0.12673
2432,-0.12623
2433,-0.12686
2434,-0.12787
2435,-0.12566
2436,-0.12534
2437,-0.12585
2438,-0.1297
2439,-0.1297
2440,-0.12925
2441,-0.12572
2442,-0.13096
2443,-0.12522
2444,-0.12572
2445,-0.12648
2446,-0.12831
2447,-0.12534
2448,-0.1302
2449,-0.12812
2450,-0.12654
2451,-0.12377
2452,-0.12339
2453,-0.12465
2454,-0.12528
2455,-0.12799
2456,-0.13007
2457,-0.12629
2458,-0.12717
2459,-0.12724
2460,-0.12604
2461,-0.12604
2462,-0.12831
2463,-0.12572
2464,-0.12711
2465,-0.12351
2466,-0.12351
2467,-0.1237
2468,-0.12515
2469,-0.12818
2470,-0.12787
2471,-0.12724
2472,-0.1249
2473,-0.12761
2474,-0.12629
2475,-0.12276
2476,-0.12957
2477,-0.12635
2478,-0.12894
2479,-0.12806
2480,-0.12686
2481,-0.12345
2482,-0.12528
2483,-0.1208
2484,-0.12345
2485,-0.12414
2486,-0.12459
2487,-0.12572
2488,-0.12837
2489,-0.12742
2490,-0.13228
2491,-0.12282
2492,-0.12692
2493,-0.12313
2494,-0.12705
2495,-0.12667
2496,-0.12093
2497,-0.12824
2498,-0.13096
2499,-0.12282
2500,-0.1266
2501,-0.12591
2502,-0.12623
2503,-0.12705
2504,-0.12604
2505,-0.12686
2506,-0.12572
2507,-0.12623
2508,-0.12433
2509,-0.12585
2510,-0.12332
2511,-0.12623
2512,-0.12345
2513,-0.12566
2514,-0.13052
2515,-0.1261
2516,-0.12736
2517,-0.12597
2518,-0.12541
2519,-0.12894
2520,-0.13329
2521,-0.1297
2522,-0.12585
2523,-0.12843
2524,-0.12755
2525,-0.12907
2526,-0.12875
2527,-0.12925
2528,-0.12742
2529,-0.12995
2530,-0.1278
2531,-0.12667
2532,-0.13096
2533,-0.12717
2534,-0.12269
2535,-0.12711
2536,-0.1249
2537,-0.12149
2538,-0.12225
2539,-0.12787
2540,-0.12717
2541,-0.12496
2542,-0.12755
2543,-0.12541
2544,-0.13209
2545,-0.12459
2546,-0.12686
2547,-0.12547
2548,-0.12566
2549,-0.12553
2550,-0.12515
2551,-0.12724
2552,-0.12736
2553,-0.12572
2554,-0.12572
2555,-0.13102
2556,-0.12414
2557,-0.12793
2558,-0.12837
2559,-0.12345
2560,-0.12471
2561,-0.12572
2562,-0.12673
2563,-0.12231
2564,-0.1184
2565,-0.12496
2566,-0.12307
2567,-0.12578
2568,-0.12623
2569,-0.12812
2570,-0.12761
2571,-0.12553
2572,-0.12925
2573,-0.12572
2574,-0.12238
2575,-0.12698
2576,-0.13108
2577,-0.12831
2578,-0.12414
2579,-0.12295
2580,-0.13045
2581,-0.11872
2582,-0.12951
2583,-0.1278
2584,-0.13108
2585,-0.12471
2586,-0.1266
2587,-0.12465
2588,-0.12837
2589,-0.12358
2590,-0.12553
2591,-0.12402
2592,-0.13026
2593,-0.12604
2594,-0.12484
2595,-0.12534
2596,-0.12749
2597,-0.12698
2598,-0.12541
2599,-0.12566
2600,-0.12787
2601,-0.12206
2602,-0.12484
2603,-0.12471
2604,-0.12465
2605,-0.12604
2606,-0.12724
2607,-0.12591
2608,-0.1266
2609,-0.12578
2610,-0.12351
2611,-0.12831
2612,-0.12358
2613,-0.12541
2614,-0.12566
2615,-0.1237
2616,-0.12755
2617,-0.12578
2618,-0.12761
2619,-0.12629
2620,-0.12345
2621,-0.12837
2622,-0.12932
2623,-0.12742
2624,-0.13253
2625,-0.13159
2626,-0.12724
2627,-0.12635
2628,-0.12642
2629,-0.13007
2630,-0.12654
2631,-0.12402
2632,-0.12471
2633,-0.12168
2634,-0.12478
2635,-0.12389
2636,-0.12692
2637,-0.12925
2638,-0.12522
2639,-0.12471
2640,-0.1285
2641,-0.12623
2642,-0.12705
2643,-0.12837
2644,-0.129
2645,-0.12951
2646,-0.13014
2647,-0.12843
2648,-0.12717
2649,-0.12755
2650,-0.1256
2651,-0.12414
2652,-0.12629
2653,-0.12137
2654,-0.1237
2655,-0.12667
2656,-0.12484
2657,-0.12976
2658,-0.12843
2659,-0.13077
2660,-0.12534
2661,-0.12572
2662,-0.12736
2663,-0.12534
2664,-0.12635
2665,-0.12705
2666,-0.12541
2667,-0.12585
2668,-0.12755
2669,-0.12616
2670,-0.12907
2671,-0.12787
2672,-0.12635
2673,-0.12768
2674,-0.13064
2675,-0.12604
2676,-0.12724
2677,-0.1261
2678,-0.12686
2679,-0.12724
2680,-0.12074
2681,-0.12635
2682,-0.1237
2683,-0.13077
2684,-0.12616
2685,-0.12471
2686,-0.12642
2687,-0.13001
2688,-0.12736
2689,-0.1232
2690,-0.12635
2691,-0.12118
2692,-0.12648
2693,-0.12459
2694,-0.12345
2695,-0.12717
2696,-0.12755
2697,-0.12276
2698,-0.12635
2699,-0.12667
2700,-0.12724
2701,-0.12572
2702,-0.13007
2703,-0.1261
2704,-0.12389
2705,-0.12679
2706,-0.12824
2707,-0.12484
2708,-0.12951
2709,-0.12736
2710,-0.12604
2711,-0.1244
2712,-0.12705
2713,-0.12433
2714,-0.12219
2715,-0.12553
2716,-0.12698
2717,-0.12629
2718,-0.1285
2719,-0.12837
2720,-0.12698
2721,-0.12168
2722,-0.12471
2723,-0.12522
2724,-0.1244
2725,-0.12522
2726,-0.12503
2727,-0.12667
2728,-0.12414
2729,-0.12446
2730,-0.12869
2731,-0.12742
2732,-0.13329
2733,-0.12534
2734,-0.12673
2735,-0.13014
2736,-0.1261
2737,-0.12553
2738,-0.12692
2739,-0.12717
2740,-0.12648
2741,-0.12616
2742,-0.12547
2743,-0.1285
2744,-0.12705
2745,-0.12686
2746,-0.12824
2747,-0.12623
2748,-0.12724
2749,-0.12717
2750,-0.12698
2751,-0.12566
2752,-0.12705
2753,-0.129
2754,-0.13001
2755,-0.12389
2756,-0.12824
2757,-0.12913
2758,-0.12742
2759,-0.12358
2760,-0.12812
2761,-0.12673
2762,-0.12364
2763,-0.12156
2764,-0.12818
2765,-0.1232
2766,-0.11853
2767,-0.122
2768,-0.12799
2769,-0.12642
2770,-0.12118
2771,-0.1244
2772,-0.12389
2773,-0.12869
2774,-0.13184
2775,-0.12919
2776,-0.12572
2777,-0.12471
2778,-0.12742
2779,-0.12377
2780,-0.12963
2781,-0.12591
2782,-0.12351
2783,-0.12421
2784,-0.12742
2785,-0.12389
2786,-0.12187
2787,-0.12313
2788,-0.12742
2789,-0.12528
2790,-0.12925
2791,-0.12951
2792,-0.12623
2793,-0.12944
2794,-0.12799
2795,-0.12755
2796,-0.12907
2797,-0.1314
2798,-0.12925
2799,-0.12799
2800,-0.12433
2801,-0.12831
2802,-0.12698
2803,-0.12351
2804,-0.12856
2805,-0.12269
2806,-0.12679
2807,-0.13134
2808,-0.12642
2809,-0.12414
2810,-0.12862
2811,-0.12818
2812,-0.12194
2813,-0.13033
2814,-0.12528
2815,-0.12742
2816,-0.12957
2817,-0.129
2818,-0.1232
2819,-0.12591
2820,-0.1261
2821,-0.12894
2822,-0.12181
2823,-0.12225
2824,-0.12219
2825,-0.13247
2826,-0.12635
2827,-0.12263
2828,-0.12642
2829,-0.12604
2830,-0.12742
2831,-0.12635
2832,-0.12932
2833,-0.13039
2834,-0.12673
2835,-0.12194
2836,-0.12503
2837,-0.12231
2838,-0.12231
2839,-0.12522
2840,-0.13184
2841,-0.12414
2842,-0.12471
2843,-0.12433
2844,-0.12339
2845,-0.12623
2846,-0.12269
2847,-0.11922
2848,-0.12894
2849,-0.12509
2850,-0.12742
2851,-0.13279
2852,-0.12484
2853,-0.1237
2854,-0.13001
2855,-0.12812
2856,-0.12888
2857,-0.1249
2858,-0.12698
2859,-0.12768
2860,-0.12345
2861,-0.12692
2862,-0.12578
2863,-0.12408
2864,-0.12799
2865,-0.12812
2866,-0.12692
2867,-0.12799
2868,-0.12515
2869,-0.12837
2870,-0.12616
2871,-0.12642
2872,-0.12913
2873,-0.12162
2874,-0.12225
2875,-0.12358
2876,-0.1244
2877,-0.129
2878,-0.13026
2879,-0.12339
2880,-0.12995
2881,-0.12824
2882,-0.12919
2883,-0.12642
2884,-0.12276
2885,-0.12907
2886,-0.12686
2887,-0.12358
2888,-0.12496
2889,-0.12616
2890,-0.1256
2891,-0.12989
2892,-0.12496
2893,-0.12875
2894,-0.12888
2895,-0.12856
2896,-0.12768
2897,-0.12553
2898,-0.12806
2899,-0.12824
2900,-0.12389
2901,-0.12301
2902,-0.12654
2903,-0.12484
2904,-0.12667
2905,-0.12755
2906,-0.12307
2907,-0.12648
2908,-0.12667
2909,-0.12761
2910,-0.1232
2911,-0.12806
2912,-0.12011
2913,-0.1261
2914,-0.12509
2915,-0.13014
2916,-0.12875
2917,-0.12686
2918,-0.12276
2919,-0.12162
2920,-0.12282
2921,-0.12812
2922,-0.12673
2923,-0.12522
2924,-0.12761
2925,-0.12421
2926,-0.1261
2927,-0.12332
2928,-0.12206
2929,-0.12736
2930,-0.12692
2931,-0.12604
2932,-0.13007
2933,-0.12736
2934,-0.12856
2935,-0.12515
2936,-0.12585
2937,-0.13001
2938,-0.12831
2939,-0.12881
2940,-0.12496
2941,-0.12351
2942,-0.12307
2943,-0.12951
2944,-0.12724
2945,-0.12377
2946,-0.12238
2947,-0.12452
2948,-0.12231
2949,-0.12711
2950,-0.12667
2951,-0.12572
2952,-0.12389
2953,-0.12597
2954,-0.12452
2955,-0.12862
2956,-0.12963
2957,-0.12295
2958,-0.12307
2959,-0.12585
2960,-0.12881
2961,-0.12206
2962,-0.12963
2963,-0.12673
2964,-0.12572
2965,-0.12402
2966,-0.12692
2967,-0.12736
2968,-0.12875
2969,-0.12944
2970,-0.12503
2971,-0.12837
2972,-0.12547
2973,-0.12345
2974,-0.12818
2975,-0.12345
2976,-0.12395
2977,-0.12389
2978,-0.12427
2979,-0.12301
2980,-0.12768
2981,-0.12812
2982,-0.12837
2983,-0.12736
2984,-0.12036
2985,-0.12938
2986,-0.12894
2987,-0.12604
2988,-0.12566
2989,-0.12421
2990,-0.12515
2991,-0.12616
2992,-0.12471
2993,-0.12755
2994,-0.12389
2995,-0.1256
2996,-0.12799
2997,-0.12692
2998,-0.13096
2999,-0.12724
3000,-0.12837
3001,-0.12541
3002,-0.12591
3003,-0.12679
3004,-0.12585
3005,-0.12572
3006,-0.12395
3007,-0.1237
3008,-0.13064
3009,-0.1249
3010,-0.12824
3011,-0.12036
3012,-0.1232
3013,-0.12446
3014,-0.12793
3015,-0.12616
3016,-0.12831
3017,-0.12913
3018,-0.12717
3019,-0.12629
3020,-0.1256
3021,-0.12793
3022,-0.12862
3023,-0.12755
3024,-0.12541
3025,-0.12698
3026,-0.12433
3027,-0.1297
3028,-0.12724
3029,-0.12843
3030,-0.13071
3031,-0.11758
3032,-0.12541
3033,-0.12692
3034,-0.12875
3035,-0.12875
3036,-0.12761
3037,-0.12446
3038,-0.12515
3039,-0.12925
3040,-0.1244
3041,-0.12648
3042,-0.12591
3043,-0.12257
3044,-0.12774
3045,-0.12692
3046,-0.13121
3047,-0.12742
3048,-0.12616
3049,-0.12597
3050,-0.12067
3051,-0.12591
3052,-0.129
3053,-0.12642
3054,-0.13102
3055,-0.12692
3056,-0.12635
3057,-0.12471
3058,-0.122
3059,-0.12616
3060,-0.1297
3061,-0.12925
3062,-0.1249
3063,-0.12711
3064,-0.13405
3065,-0.13108
3066,-0.12383
3067,-0.1256
3068,-0.129
3069,-0.12358
3070,-0.12112
3071,-0.11922
3072,-0.12421
3073,-0.12818
3074,-0.1285
3075,-0.12932
3076,-0.12629
3077,-0.12604
3078,-0.13089
3079,-0.13026
3080,-0.12616
3081,-0.12585
3082,-0.12496
3083,-0.12534
3084,-0.1261
3085,-0.12705
3086,-0.1314
3087,-0.12566
3088,-0.122
3089,-0.12566
3090,-0.1314
3091,-0.12705
3092,-0.1237
3093,-0.13045
3094,-0.12553
3095,-0.1256
3096,-0.12465
3097,-0.12742
3098,-0.12175
3099,-0.12572
3100,-0.12717
3101,-0.12149
3102,-0.12623
3103,-0.12856
3104,-0.12295
3105,-0.12528
3106,-0.13108
3107,-0.12742
3108,-0.12566
3109,-0.12547
3110,-0.12673
3111,-0.12591
3112,-0.12856
3113,-0.12869
3114,-0.12522
3115,-0.12654
3116,-0.12427
3117,-0.12377
3118,-0.12787
3119,-0.12547
3120,-0.1237
3121,-0.1256
3122,-0.12667
3123,-0.1261
3124,-0.12515
3125,-0.12282
3126,-0.12875
3127,-0.12219
3128,-0.12427
3129,-0.12938
3130,-0.1249
3131,-0.12534
3132,-0.12963
3133,-0.12642
3134,-0.11815
3135,-0.12787
3136,-0.1266
3137,-0.12705
3138,-0.12818
3139,-0.129
3140,-0.12471
3141,-0.12515
3142,-0.12345
3143,-0.12427
3144,-0.12332
3145,-0.12503
3146,-0.12989
3147,-0.13203
3148,-0.12742
3149,-0.12919
3150,-0.13026
3151,-0.1261
3152,-0.12692
3153,-0.12414
3154,-0.12654
3155,-0.12509
3156,-0.12459
3157,-0.12345
3158,-0.1285
3159,-0.12288
3160,-0.12452
3161,-0.1249
3162,-0.12989
3163,-0.1249
3164,-0.12673
3165,-0.12698
3166,-0.12938
3167,-0.1191
3168,-0.12705
3169,-0.12509
3170,-0.12408
3171,-0.12471
3172,-0.12471
3173,-0.12465
3174,-0.13127
3175,-0.12831
3176,-0.13014
3177,-0.12667
3178,-0.12604
3179,-0.12843
3180,-0.12389
3181,-0.12244
3182,-0.1249
3183,-0.12585
3184,-0.13222
3185,-0.12635
3186,-0.12433
3187,-0.12074
3188,-0.12351
3189,-0.12711
3190,-0.12522
3191,-0.1256
3192,-0.12717
3193,-0.12332
3194,-0.12679
3195,-0.1314
3196,-0.12913
3197,-0.12629
3198,-0.12768
3199,-0.12705
3200,-0.12705
3201,-0.12692
3202,-0.1302
3203,-0.12749
3204,-0.12547
3205,-0.12326
3206,-0.1237
3207,-0.12907
3208,-0.12711
3209,-0.12976
3210,-0.13203
3211,-0.12635
3212,-0.12389
3213,-0.12843
3214,-0.13026
3215,-0.12982
